"","url","inning_side","inning","next_","num","gameday_link","row_names","des","des_es","id","type","tfs","tfs_zulu","x","y","sv_id","start_speed","end_speed","sz_top","sz_bot","pfx_x","pfx_z","px","pz","x0","y0","z0","vx0","vy0","vz0","ax","ay","az","break_y","break_angle","break_length","pitch_type","type_confidence","zone","nasty","spin_dir","spin_rate","cc","mt","on_1b","on_2b","on_3b","count","pitcher","batter","b","s","o","start_tfs","start_tfs_zulu","stand","b_height","p_throws","atbat_des","atbat_des_es","event","score","home_team_runs","away_team_runs","event2","event3","batter_name","pitcher_name","event4","date"
"692","http://gd2.mlb.com/components/game/mlb/year_2011/month_08/day_21/gid_2011_08_21_nyamlb_minmlb_1/inning/inning_all.xml","bottom",9,"N",76,"gid_2011_08_21_nyamlb_minmlb_1","2816309","Swinging Strike",NA,634,"S","171852","2011-08-21T21:18:52Z",84.98,149.38,"110821_161853",93.1,86.9,3.35,1.6,3.38,9.34,0.528,2.35,-2.151,50,5.826,6.054,-136.213,-6.755,6.442,25.993,-14.307,"23.9","-25.8","3.7","FC",0.908,6,36,160.175,2022.899,"","",NA,NA,NA,"2-2",121250,471863,2,3,3,"171745","2011-08-21T21:17:45Z","R","5-11","R","Luke Hughes strikes out swinging.  ",NA,"Strikeout",NA,NA,NA,NA,NA,"Luke Hughes","Mariano Rivera",NA,"2011_08_21"
"693","http://gd2.mlb.com/components/game/mlb/year_2011/month_08/day_24/gid_2011_08_24_oakmlb_nyamlb_1/inning/inning_all.xml","top",9,"Y",70,"gid_2011_08_24_oakmlb_nyamlb_1","2830002","Ball",NA,548,"B","215535","2011-08-25T01:55:35Z",77.25,130.38,"110824_215536",91.8,85.9,3.49,1.61,3.71,6.46,0.735,3.255,-2.157,50,5.976,6.432,-134.452,-3.509,6.904,24.9,-20.087,"23.9","-21.2","4.8","FC",0.91,12,70,150.267,1501.993,"","",NA,NA,NA,"0-0",121250,433582,1,0,3,"215522","2011-08-25T01:55:22Z","R","6-2","R","Conor Jackson flies out to right fielder Nick Swisher.  ",NA,"Flyout",NA,NA,NA,NA,NA,"Conor Jackson","Mariano Rivera",NA,"2011_08_24"
"694","http://gd2.mlb.com/components/game/mlb/year_2011/month_08/day_24/gid_2011_08_24_oakmlb_nyamlb_1/inning/inning_all.xml","top",9,"Y",70,"gid_2011_08_24_oakmlb_nyamlb_1","2830003","In play, out(s)",NA,549,"X","215550","2011-08-25T01:55:50Z",72.1,136.43,"110824_215551",92.5,87,3.52,1.64,2.88,9.01,0.915,2.833,-2.106,50,6.04,7.134,-135.289,-5.864,5.468,23.046,-15.015,"23.9","-22.5","3.7","FC",0.911,12,50,162.326,1931.228,"","",NA,NA,NA,"1-0",121250,433582,1,0,3,"215522","2011-08-25T01:55:22Z","R","6-2","R","Conor Jackson flies out to right fielder Nick Swisher.  ",NA,"Flyout",NA,NA,NA,NA,NA,"Conor Jackson","Mariano Rivera",NA,"2011_08_24"
"704","http://gd2.mlb.com/components/game/mlb/year_2011/month_09/day_01/gid_2011_09_01_nyamlb_bosmlb_1/inning/inning_all.xml","bottom",9,"N",82,"gid_2011_09_01_nyamlb_bosmlb_1","2859321","Called Strike",NA,734,"S","232943","2011-09-02T03:29:43Z",76.39,164.06,"110901_232948",92.2,84,3.22,1.56,0.37,8.76,0.704,1.756,-2.2,50,5.746,7.553,-134.82,-7.486,0.679,33.417,-16.218,"23.7","-7.8","4.1","FC",0.872,9,69,177.565,1718.56,"","",453056,476704,NA,"0-0",121250,340192,0,1,2,"232925","2011-09-02T03:29:25Z","R","5-10","R","Marco Scutaro singles on a soft line drive to right fielder Chris Dickerson.    Jed Lowrie to 3rd.    Jacoby Ellsbury to 2nd.  ",NA,"Single",NA,NA,NA,NA,NA,"Marco Scutaro","Mariano Rivera",NA,"2011_09_01"
"705","http://gd2.mlb.com/components/game/mlb/year_2011/month_09/day_01/gid_2011_09_01_nyamlb_bosmlb_1/inning/inning_all.xml","bottom",9,"N",82,"gid_2011_09_01_nyamlb_bosmlb_1","2859322","In play, no out",NA,735,"X","233007","2011-09-02T03:30:07Z",64.38,150.24,"110901_233012",93,84.9,3.22,1.56,2.8,7.85,1.066,2.287,-2.114,50,5.767,7.527,-136.106,-6.014,5.191,33.526,-17.563,"23.7","-20.1","4.5","FC",0.923,14,47,160.442,1652.789,"","",453056,476704,NA,"0-1",121250,340192,0,1,2,"232925","2011-09-02T03:29:25Z","R","5-10","R","Marco Scutaro singles on a soft line drive to right fielder Chris Dickerson.    Jed Lowrie to 3rd.    Jacoby Ellsbury to 2nd.  ",NA,"Single",NA,NA,NA,NA,NA,"Marco Scutaro","Mariano Rivera",NA,"2011_09_01"
"723","http://gd2.mlb.com/components/game/mlb/year_2011/month_09/day_02/gid_2011_09_02_tormlb_nyamlb_1/inning/inning_all.xml","top",9,"N",68,"gid_2011_09_02_tormlb_nyamlb_1","2865487","Foul",NA,560,"S","215704","2011-09-03T01:57:04Z",54.08,146.79,"110902_215712",92.7,86.7,3.44,1.58,3.37,6.73,1.322,2.489,-1.939,50,5.889,7.601,-135.608,-5.556,6.365,25.628,-19.383,"23.9","-20.7","4.7","FC",0.909,14,33,153.546,1528.491,"","",NA,NA,NA,"0-0",121250,429665,3,2,3,"215703","2011-09-03T01:57:03Z","R","6-2","R","Edwin Encarnacion flies out to right fielder Chris Dickerson.  ",NA,"Flyout",NA,NA,NA,NA,NA,"Edwin Encarnacion","Mariano Rivera",NA,"2011_09_02"
"724","http://gd2.mlb.com/components/game/mlb/year_2011/month_09/day_02/gid_2011_09_02_tormlb_nyamlb_1/inning/inning_all.xml","top",9,"N",68,"gid_2011_09_02_tormlb_nyamlb_1","2865488","Ball",NA,561,"B","215723","2011-09-03T01:57:23Z",151.07,152.83,"110902_215731",92.7,86.7,3.47,1.58,-5.38,6.6,-1.544,2.178,-2.295,50,5.877,3.919,-135.689,-6.355,-10.207,24.859,-19.574,"23.9","24.7","4.9","FF",0.979,13,22,219.009,1733.757,"","",NA,NA,NA,"0-1",121250,429665,3,2,3,"215703","2011-09-03T01:57:03Z","R","6-2","R","Edwin Encarnacion flies out to right fielder Chris Dickerson.  ",NA,"Flyout",NA,NA,NA,NA,NA,"Edwin Encarnacion","Mariano Rivera",NA,"2011_09_02"
"725","http://gd2.mlb.com/components/game/mlb/year_2011/month_09/day_02/gid_2011_09_02_tormlb_nyamlb_1/inning/inning_all.xml","top",9,"N",68,"gid_2011_09_02_tormlb_nyamlb_1","2865489","Foul",NA,562,"S","215738","2011-09-03T01:57:38Z",81.55,129.52,"110902_215746",92.7,87.3,3.44,1.58,3.7,7.88,0.554,3.126,-2.005,50,6.03,5.623,-135.826,-4.716,7.066,23.197,-17.036,"23.9","-24.1","4.1","FC",0.906,3,52,154.98,1784.389,"","",NA,NA,NA,"1-1",121250,429665,3,2,3,"215703","2011-09-03T01:57:03Z","R","6-2","R","Edwin Encarnacion flies out to right fielder Chris Dickerson.  ",NA,"Flyout",NA,NA,NA,NA,NA,"Edwin Encarnacion","Mariano Rivera",NA,"2011_09_02"
"726","http://gd2.mlb.com/components/game/mlb/year_2011/month_09/day_02/gid_2011_09_02_tormlb_nyamlb_1/inning/inning_all.xml","top",9,"N",68,"gid_2011_09_02_tormlb_nyamlb_1","2865490","Ball",NA,563,"B","215804","2011-09-03T01:58:04Z",24.89,178.73,"110902_215812",89.1,83.6,3.32,1.58,3.79,5.15,2.376,1.054,-1.992,50,5.825,10.007,-130.107,-7.84,6.58,23.939,-23.148,"23.9","-18.5","6.0","FC",0.893,14,20,143.909,1245.512,"","",NA,NA,NA,"1-2",121250,429665,3,2,3,"215703","2011-09-03T01:57:03Z","R","6-2","R","Edwin Encarnacion flies out to right fielder Chris Dickerson.  ",NA,"Flyout",NA,NA,NA,NA,NA,"Edwin Encarnacion","Mariano Rivera",NA,"2011_09_02"
"727","http://gd2.mlb.com/components/game/mlb/year_2011/month_09/day_02/gid_2011_09_02_tormlb_nyamlb_1/inning/inning_all.xml","top",9,"N",68,"gid_2011_09_02_tormlb_nyamlb_1","2865491","Ball",NA,564,"B","215825","2011-09-03T01:58:25Z",153.65,165.78,"110902_215833",93.3,87.3,3.36,1.58,-2.55,4.51,-1.683,1.741,-2.394,50,5.737,2.832,-136.603,-6.528,-4.899,25.636,-23.452,"23.9","10.1","5.3","FF",0.944,13,29,209.321,1062.433,"","",NA,NA,NA,"2-2",121250,429665,3,2,3,"215703","2011-09-03T01:57:03Z","R","6-2","R","Edwin Encarnacion flies out to right fielder Chris Dickerson.  ",NA,"Flyout",NA,NA,NA,NA,NA,"Edwin Encarnacion","Mariano Rivera",NA,"2011_09_02"
"728","http://gd2.mlb.com/components/game/mlb/year_2011/month_09/day_02/gid_2011_09_02_tormlb_nyamlb_1/inning/inning_all.xml","top",9,"N",68,"gid_2011_09_02_tormlb_nyamlb_1","2865492","In play, out(s)",NA,565,"X","215843","2011-09-03T01:58:43Z",80.69,143.33,"110902_215851",93.3,86.9,3.31,1.58,4.1,8.2,0.537,2.623,-2.128,50,5.865,5.772,-136.585,-5.749,7.84,26.967,-16.435,"23.9","-26.9","4.2","FC",0.906,6,43,153.522,1867.696,"","",NA,NA,NA,"3-2",121250,429665,3,2,3,"215703","2011-09-03T01:57:03Z","R","6-2","R","Edwin Encarnacion flies out to right fielder Chris Dickerson.  ",NA,"Flyout",NA,NA,NA,NA,NA,"Edwin Encarnacion","Mariano Rivera",NA,"2011_09_02"
"732","http://gd2.mlb.com/components/game/mlb/year_2011/month_08/day_29/gid_2011_08_29_nyamlb_balmlb_1/inning/inning_all.xml","bottom",9,"N",64,"gid_2011_08_29_nyamlb_balmlb_1","2847669","Called Strike",NA,506,"S","213150","2011-08-30T01:31:50Z",128.76,157.15,"110829_213206",92.3,85.6,3.87,1.82,-0.27,5.72,-0.85,2.007,-2.26,50,6.076,3.863,-135.138,-6.86,-0.498,28.077,-21.478,"23.8","-.6","5.0","FC",0.8,13,75,182.664,1149.52,"","",NA,NA,NA,"0-0",121250,115223,1,1,1,"213135","2011-08-30T01:31:35Z","R","6-3","R","Vladimir Guerrero grounds out, pitcher Mariano Rivera to second baseman Robinson Cano to first baseman Mark Teixeira.  ",NA,"Groundout",NA,NA,NA,NA,NA,"Vladimir Guerrero","Mariano Rivera",NA,"2011_08_29"
"733","http://gd2.mlb.com/components/game/mlb/year_2011/month_08/day_29/gid_2011_08_29_nyamlb_balmlb_1/inning/inning_all.xml","bottom",9,"N",64,"gid_2011_08_29_nyamlb_balmlb_1","2847670","Ball",NA,507,"B","213211","2011-08-30T01:32:11Z",60.09,165.78,"110829_213227",92.8,85.9,3.69,1.82,2.02,9.09,1.267,1.622,-2.025,50,6.046,8.121,-135.573,-9.032,3.762,28.834,-15.141,"23.8","-17.5","3.9","FC",0.913,14,63,167.547,1866.649,"","",NA,NA,NA,"0-1",121250,115223,1,1,1,"213135","2011-08-30T01:31:35Z","R","6-3","R","Vladimir Guerrero grounds out, pitcher Mariano Rivera to second baseman Robinson Cano to first baseman Mark Teixeira.  ",NA,"Groundout",NA,NA,NA,NA,NA,"Vladimir Guerrero","Mariano Rivera",NA,"2011_08_29"
"734","http://gd2.mlb.com/components/game/mlb/year_2011/month_08/day_29/gid_2011_08_29_nyamlb_balmlb_1/inning/inning_all.xml","bottom",9,"N",64,"gid_2011_08_29_nyamlb_balmlb_1","2847671","In play, out(s)",NA,508,"X","213229","2011-08-30T01:32:29Z",121.89,157.15,"110829_213245",92.6,85.6,3.63,1.71,-2.61,6.9,-0.714,2.062,-2.198,50,6.062,4.883,-135.483,-7.121,-4.861,28.717,-19.242,"23.8","10.6","4.6","FF",0.942,13,51,200.599,1479.386,"","",NA,NA,NA,"1-1",121250,115223,1,1,1,"213135","2011-08-30T01:31:35Z","R","6-3","R","Vladimir Guerrero grounds out, pitcher Mariano Rivera to second baseman Robinson Cano to first baseman Mark Teixeira.  ",NA,"Groundout",NA,NA,NA,NA,NA,"Vladimir Guerrero","Mariano Rivera",NA,"2011_08_29"
"740","http://gd2.mlb.com/components/game/mlb/year_2011/month_08/day_29/gid_2011_08_29_nyamlb_balmlb_1/inning/inning_all.xml","bottom",9,"N",66,"gid_2011_08_29_nyamlb_balmlb_1","2847681","Called Strike",NA,524,"S","213721","2011-08-30T01:37:21Z",62.66,153.69,"110829_213737",93.1,85.8,3.73,1.69,2.6,10.31,1.125,2.16,-1.886,50,6.089,7.182,-136.162,-8.173,4.871,30.517,-12.781,"23.8","-23.7","3.5","FC",0.917,14,70,165.902,2130.472,"","",NA,NA,NA,"0-0",121250,448602,3,3,3,"213722","2011-08-30T01:37:22Z","R","6-2","R","Mark Reynolds strikes out swinging.  ",NA,"Strikeout",NA,NA,NA,NA,NA,"Mark Reynolds","Mariano Rivera",NA,"2011_08_29"
"741","http://gd2.mlb.com/components/game/mlb/year_2011/month_08/day_29/gid_2011_08_29_nyamlb_balmlb_1/inning/inning_all.xml","bottom",9,"N",66,"gid_2011_08_29_nyamlb_balmlb_1","2847682","Ball",NA,525,"B","213740","2011-08-30T01:37:40Z",49.79,158.88,"110829_213756",92.9,85.9,3.72,1.75,1.93,10.95,1.579,1.936,-1.988,50,6.094,8.888,-135.605,-8.968,3.604,28.951,-11.66,"23.8","-21.8","3.2","FC",0.92,14,30,170.037,2228.321,"","",NA,NA,NA,"0-1",121250,448602,3,3,3,"213722","2011-08-30T01:37:22Z","R","6-2","R","Mark Reynolds strikes out swinging.  ",NA,"Strikeout",NA,NA,NA,NA,NA,"Mark Reynolds","Mariano Rivera",NA,"2011_08_29"
"742","http://gd2.mlb.com/components/game/mlb/year_2011/month_08/day_29/gid_2011_08_29_nyamlb_balmlb_1/inning/inning_all.xml","bottom",9,"N",66,"gid_2011_08_29_nyamlb_balmlb_1","2847683","Ball",NA,526,"B","213801","2011-08-30T01:38:01Z",173.39,130.38,"110829_213817",92.1,85,3.72,1.75,-6.28,5.64,-2.245,3.14,-2.52,50,6.203,2.907,-134.974,-4.094,-11.583,29.28,-21.69,"23.8","25.9","5.5","FF",0.983,11,23,227.85,1679.261,"","",NA,NA,NA,"1-1",121250,448602,3,3,3,"213722","2011-08-30T01:37:22Z","R","6-2","R","Mark Reynolds strikes out swinging.  ",NA,"Strikeout",NA,NA,NA,NA,NA,"Mark Reynolds","Mariano Rivera",NA,"2011_08_29"
"743","http://gd2.mlb.com/components/game/mlb/year_2011/month_08/day_29/gid_2011_08_29_nyamlb_balmlb_1/inning/inning_all.xml","bottom",9,"N",66,"gid_2011_08_29_nyamlb_balmlb_1","2847684","Ball",NA,527,"B","213822","2011-08-30T01:38:22Z",52.36,151.97,"110829_213837",92.9,86.6,3.75,1.75,2.31,10.66,1.47,2.298,-2.01,50,6.1,8.561,-135.719,-8.011,4.364,26.372,-11.988,"23.9","-23.7","3.2","FC",0.917,14,29,167.803,2207.653,"Mark Reynolds may sit on the four-seam fastball here, since Mariano Rivera would rather go after him than on-deck hitter Ryan Adams.","",NA,NA,NA,"2-1",121250,448602,3,3,3,"213722","2011-08-30T01:37:22Z","R","6-2","R","Mark Reynolds strikes out swinging.  ",NA,"Strikeout",NA,NA,NA,NA,NA,"Mark Reynolds","Mariano Rivera",NA,"2011_08_29"
"744","http://gd2.mlb.com/components/game/mlb/year_2011/month_08/day_29/gid_2011_08_29_nyamlb_balmlb_1/inning/inning_all.xml","bottom",9,"N",66,"gid_2011_08_29_nyamlb_balmlb_1","2847685","Foul",NA,528,"S","213841","2011-08-30T01:38:41Z",74.68,158.88,"110829_213857",92.9,87,3.53,1.64,2.29,8.62,0.735,2.061,-2.016,50,6.011,6.626,-135.868,-7.758,4.343,25.104,-15.722,"23.9","-17.8","3.8","FC",0.908,14,50,165.214,1816.903,"","",NA,NA,NA,"3-1",121250,448602,3,3,3,"213722","2011-08-30T01:37:22Z","R","6-2","R","Mark Reynolds strikes out swinging.  ",NA,"Strikeout",NA,NA,NA,NA,NA,"Mark Reynolds","Mariano Rivera",NA,"2011_08_29"
"745","http://gd2.mlb.com/components/game/mlb/year_2011/month_08/day_29/gid_2011_08_29_nyamlb_balmlb_1/inning/inning_all.xml","bottom",9,"N",66,"gid_2011_08_29_nyamlb_balmlb_1","2847686","Swinging Strike",NA,529,"S","213913","2011-08-30T01:39:13Z",90.99,130.38,"110829_213929",93.4,86.5,3.53,1.64,4.15,10.99,0.26,3.027,-2.119,50,6.174,4.975,-136.674,-6.443,7.897,28.496,-11.198,"23.8","-35.4","3.3","FC",0.909,3,33,159.371,2379.15,"","",NA,NA,NA,"3-2",121250,448602,3,3,3,"213722","2011-08-30T01:37:22Z","R","6-2","R","Mark Reynolds strikes out swinging.  ",NA,"Strikeout",NA,NA,NA,NA,NA,"Mark Reynolds","Mariano Rivera",NA,"2011_08_29"
"752","http://gd2.mlb.com/components/game/mlb/year_2011/month_09/day_02/gid_2011_09_02_tormlb_nyamlb_1/inning/inning_all.xml","top",9,"N",66,"gid_2011_09_02_tormlb_nyamlb_1","2865481","Called Strike",NA,548,"S","215404","2011-09-03T01:54:04Z",67.81,150.24,"110902_215412",91.8,85.2,3.44,1.65,3.35,9.24,0.963,2.429,-1.826,50,6.022,6.257,-134.383,-6.716,6.164,27.52,-15.11,"23.8","-24.1","4.0","FC",0.908,14,64,160.14,1958.715,"","",NA,NA,NA,"0-0",121250,430832,0,3,1,"215402","2011-09-03T01:54:02Z","R","6-0","R","Jose Bautista called out on strikes.  ",NA,"Strikeout",NA,NA,NA,NA,NA,"Jose Bautista","Mariano Rivera",NA,"2011_09_02"
"753","http://gd2.mlb.com/components/game/mlb/year_2011/month_09/day_02/gid_2011_09_02_tormlb_nyamlb_1/inning/inning_all.xml","top",9,"N",66,"gid_2011_09_02_tormlb_nyamlb_1","2865482","Foul",NA,549,"S","215419","2011-09-03T01:54:19Z",133.05,148.51,"110902_215427",92.2,85.1,3.41,1.65,-4.67,5.96,-1.022,2.349,-2.309,50,5.919,5.055,-135.088,-5.574,-8.643,29.265,-21.072,"23.8","18.9","5.2","FF",0.978,13,49,217.9,1511.018,"","",NA,NA,NA,"0-1",121250,430832,0,3,1,"215402","2011-09-03T01:54:02Z","R","6-0","R","Jose Bautista called out on strikes.  ",NA,"Strikeout",NA,NA,NA,NA,NA,"Jose Bautista","Mariano Rivera",NA,"2011_09_02"
"754","http://gd2.mlb.com/components/game/mlb/year_2011/month_09/day_02/gid_2011_09_02_tormlb_nyamlb_1/inning/inning_all.xml","top",9,"N",66,"gid_2011_09_02_tormlb_nyamlb_1","2865483","Called Strike",NA,550,"S","215521","2011-09-03T01:55:21Z",85.84,151.97,"110902_215529",92,86.4,3.4,1.65,3.8,7.42,0.519,2.276,-2.152,50,5.984,5.832,-134.705,-6.54,7.107,24.117,-18.203,"23.9","-22.6","4.5","FC",0.899,6,44,153.039,1688.183,"","",NA,NA,NA,"0-2",121250,430832,0,3,1,"215402","2011-09-03T01:54:02Z","R","6-0","R","Jose Bautista called out on strikes.  ",NA,"Strikeout",NA,NA,NA,NA,NA,"Jose Bautista","Mariano Rivera",NA,"2011_09_02"
"776","http://gd2.mlb.com/components/game/mlb/year_2011/month_09/day_05/gid_2011_09_05_balmlb_nyamlb_1/inning/inning_all.xml","top",9,"N",87,"gid_2011_09_05_balmlb_nyamlb_1","2875502","Ball In Dirt",NA,690,"B","162023","2011-09-05T20:20:23Z",114.16,183.92,"110905_162032",92.3,86.6,3.88,1.78,-5.3,6.44,-0.307,0.866,-2.195,50,5.858,6.917,-134.897,-9.658,-9.945,24.548,-20.02,"23.9","22.0","5.0","FF",0.978,13,46,219.291,1688.949,"","",518408,NA,NA,"0-0",121250,460099,3,2,2,"162020","2011-09-05T20:20:20Z","R","6-4","R","Nolan Reimold hit by pitch.  ",NA,"Hit By Pitch",NA,NA,NA,NA,NA,"Nolan Reimold","Mariano Rivera",NA,"2011_09_05"
"777","http://gd2.mlb.com/components/game/mlb/year_2011/month_09/day_05/gid_2011_09_05_balmlb_nyamlb_1/inning/inning_all.xml","top",9,"N",87,"gid_2011_09_05_balmlb_nyamlb_1","2875503","Ball",NA,691,"B","162047","2011-09-05T20:20:47Z",115.88,159.74,"110905_162055",93.3,88.1,3.81,1.78,-3.78,4.65,-0.601,1.765,-2.21,50,5.869,5.729,-136.54,-6.953,-7.33,22.488,-23.082,"23.9","15.0","5.2","FF",0.971,13,57,218.875,1240.906,"","",518408,NA,NA,"1-0",121250,460099,3,2,2,"162020","2011-09-05T20:20:20Z","R","6-4","R","Nolan Reimold hit by pitch.  ",NA,"Hit By Pitch",NA,NA,NA,NA,NA,"Nolan Reimold","Mariano Rivera",NA,"2011_09_05"
"778","http://gd2.mlb.com/components/game/mlb/year_2011/month_09/day_05/gid_2011_09_05_balmlb_nyamlb_1/inning/inning_all.xml","top",9,"N",87,"gid_2011_09_05_balmlb_nyamlb_1","2875504","Ball",NA,692,"B","162109","2011-09-05T20:21:09Z",60.94,128.65,"110905_162117",92.5,87,3.83,1.77,3.06,7.35,1.21,3.175,-2.093,50,6.076,7.834,-135.325,-4.46,5.813,23.055,-18.159,"23.9","-20.5","4.3","FC",0.913,12,56,157.474,1626.625,"","",518408,NA,NA,"2-0",121250,460099,3,2,2,"162020","2011-09-05T20:20:20Z","R","6-4","R","Nolan Reimold hit by pitch.  ",NA,"Hit By Pitch",NA,NA,NA,NA,NA,"Nolan Reimold","Mariano Rivera",NA,"2011_09_05"
"779","http://gd2.mlb.com/components/game/mlb/year_2011/month_09/day_05/gid_2011_09_05_balmlb_nyamlb_1/inning/inning_all.xml","top",9,"N",87,"gid_2011_09_05_balmlb_nyamlb_1","2875505","Called Strike",NA,693,"S","162129","2011-09-05T20:21:29Z",85.84,159.74,"110905_162138",91.9,87,4.02,1.82,-2.58,5.49,0.373,1.941,-2.079,50,5.994,7.486,-134.385,-6.83,-4.851,21.092,-21.775,"24.0","9.4","4.9","FF",0.855,9,44,205.007,1238.788,"","",518408,NA,NA,"3-0",121250,460099,3,2,2,"162020","2011-09-05T20:20:20Z","R","6-4","R","Nolan Reimold hit by pitch.  ",NA,"Hit By Pitch",NA,NA,NA,NA,NA,"Nolan Reimold","Mariano Rivera",NA,"2011_09_05"
"780","http://gd2.mlb.com/components/game/mlb/year_2011/month_09/day_05/gid_2011_09_05_balmlb_nyamlb_1/inning/inning_all.xml","top",9,"N",87,"gid_2011_09_05_balmlb_nyamlb_1","2875506","Called Strike",NA,694,"S","162149","2011-09-05T20:21:49Z",131.33,164.92,"110905_162158",92.4,87.1,3.84,1.7,-1.91,3.34,-1.029,1.686,-2.211,50,5.825,3.858,-135.319,-6.382,-3.616,23.22,-25.773,"23.9","6.4","5.7","FF",0.78,13,65,209.461,788.196,"","",518408,NA,NA,"3-1",121250,460099,3,2,2,"162020","2011-09-05T20:20:20Z","R","6-4","R","Nolan Reimold hit by pitch.  ",NA,"Hit By Pitch",NA,NA,NA,NA,NA,"Nolan Reimold","Mariano Rivera",NA,"2011_09_05"
"781","http://gd2.mlb.com/components/game/mlb/year_2011/month_09/day_05/gid_2011_09_05_balmlb_nyamlb_1/inning/inning_all.xml","top",9,"N",87,"gid_2011_09_05_balmlb_nyamlb_1","2875507","Hit By Pitch",NA,698,"B","162238","2011-09-05T20:22:38Z",178.54,123.47,"110905_162228",93.7,87.9,3.6,1.69,-3.29,4.24,-2.391,3.491,-2.423,50,6.031,1.262,-137.415,-2.588,-6.423,24.799,-23.836,"23.9","14.3","5.2","FF",0.975,11,34,217.607,1111.203,"","",NA,518408,NA,"3-2",121250,460099,3,2,2,"162020","2011-09-05T20:20:20Z","R","6-4","R","Nolan Reimold hit by pitch.  ",NA,"Hit By Pitch",NA,NA,NA,NA,NA,"Nolan Reimold","Mariano Rivera",NA,"2011_09_05"
"782","http://gd2.mlb.com/components/game/mlb/year_2011/month_09/day_05/gid_2011_09_05_balmlb_nyamlb_1/inning/inning_all.xml","top",9,"N",84,"gid_2011_09_05_balmlb_nyamlb_1","2875489","Foul",NA,659,"S","161358","2011-09-05T20:13:58Z",79.83,132.11,"110905_161406",91.1,85.7,3.52,1.63,2.4,7.73,0.635,3.135,-2.03,50,6.074,6.255,-133.457,-4.458,4.426,22.753,-17.855,"23.9","-16.3","4.2","FC",0.911,3,64,162.825,1629.252,"","",NA,NA,NA,"0-0",121250,448602,1,1,1,"161340","2011-09-05T20:13:40Z","R","6-2","R","Mark Reynolds singles on a line drive to center fielder Curtis Granderson.  ",NA,"Single",NA,NA,NA,NA,NA,"Mark Reynolds","Mariano Rivera",NA,"2011_09_05"
"783","http://gd2.mlb.com/components/game/mlb/year_2011/month_09/day_05/gid_2011_09_05_balmlb_nyamlb_1/inning/inning_all.xml","top",9,"N",84,"gid_2011_09_05_balmlb_nyamlb_1","2875490","Ball",NA,660,"B","161419","2011-09-05T20:14:19Z",136.48,186.51,"110905_161428",92.4,86.5,3.68,1.59,-5.73,7.81,-1.193,0.828,-2.225,50,5.815,4.774,-135.08,-10.132,-10.755,25.179,-17.453,"23.9","27.2","4.7","FF",0.979,13,45,216.15,1958.066,"","",NA,NA,NA,"0-1",121250,448602,1,1,1,"161340","2011-09-05T20:13:40Z","R","6-2","R","Mark Reynolds singles on a line drive to center fielder Curtis Granderson.  ",NA,"Single",NA,NA,NA,NA,NA,"Mark Reynolds","Mariano Rivera",NA,"2011_09_05"
"784","http://gd2.mlb.com/components/game/mlb/year_2011/month_09/day_05/gid_2011_09_05_balmlb_nyamlb_1/inning/inning_all.xml","top",9,"N",84,"gid_2011_09_05_balmlb_nyamlb_1","2875491","In play, no out",NA,661,"X","161439","2011-09-05T20:14:39Z",88.41,137.29,"110905_161447",91.9,86.5,3.52,1.63,2.37,7.5,0.296,2.918,-2.029,50,6.093,5.408,-134.575,-5.166,4.458,22.541,-18.003,"23.9","-15.7","4.2","FC",0.907,3,38,162.539,1601.512,"","",NA,NA,NA,"1-1",121250,448602,1,1,1,"161340","2011-09-05T20:13:40Z","R","6-2","R","Mark Reynolds singles on a line drive to center fielder Curtis Granderson.  ",NA,"Single",NA,NA,NA,NA,NA,"Mark Reynolds","Mariano Rivera",NA,"2011_09_05"
"785","http://gd2.mlb.com/components/game/mlb/year_2011/month_09/day_05/gid_2011_09_05_balmlb_nyamlb_1/inning/inning_all.xml","top",9,"N",85,"gid_2011_09_05_balmlb_nyamlb_1","2875492","Called Strike",NA,665,"S","161519","2011-09-05T20:15:19Z",126.18,133.84,"110905_161528",92.1,85.8,3.38,1.52,-6.69,8.31,-0.941,2.794,-2.102,50,6.091,5.44,-134.825,-5.726,-12.487,25.569,-16.594,"23.9","33.1","4.6","FF",0.98,11,72,218.71,2148.493,"","",448602,NA,NA,"0-0",121250,435180,0,2,2,"161502","2011-09-05T20:15:02Z","R","6-0","R","Robert Andino flies out to right fielder Chris Dickerson.  ",NA,"Flyout",NA,NA,NA,NA,NA,"Robert Andino","Mariano Rivera",NA,"2011_09_05"
"786","http://gd2.mlb.com/components/game/mlb/year_2011/month_09/day_05/gid_2011_09_05_balmlb_nyamlb_1/inning/inning_all.xml","top",9,"N",85,"gid_2011_09_05_balmlb_nyamlb_1","2875493","Foul",NA,666,"S","161539","2011-09-05T20:15:39Z",134.76,153.69,"110905_161548",92.4,86.4,3.4,1.45,-7.93,7.12,-1.203,2.059,-2.293,50,5.97,5.71,-135.278,-7.038,-14.939,25.082,-18.702,"23.9","34.9","5.2","FF",0.984,13,54,227.955,2157.371,"","",448602,NA,NA,"0-1",121250,435180,0,2,2,"161502","2011-09-05T20:15:02Z","R","6-0","R","Robert Andino flies out to right fielder Chris Dickerson.  ",NA,"Flyout",NA,NA,NA,NA,NA,"Robert Andino","Mariano Rivera",NA,"2011_09_05"
